state,country,latitude,longitude,date,case,death,recovered,iso_a3,source
,Afghanistan,33.93911,67.709953,2020-08-25,38070,1397,28440,AFG,jhu
,Albania,41.1533,20.1683,2020-08-25,8759,259,4530,ALB,jhu
,Algeria,28.0339,1.6596,2020-08-25,42228,1456,29587,DZA,jhu
,Andorra,42.5063,1.5218,2020-08-25,1060,53,877,AND,jhu
,Angola,-11.2027,17.8739,2020-08-25,2283,102,977,AGO,jhu
,Antigua and Barbuda,17.0608,-61.7964,2020-08-25,94,3,89,ATG,jhu
,Argentina,-38.4161,-63.6167,2020-08-25,359638,7563,263202,ARG,jhu
,Armenia,40.0691,45.0382,2020-08-25,42936,858,36475,ARM,jhu
Australian Capital Territory,Australia,-35.4735,149.0124,2020-08-25,113,3,110,AUS,jhu
New South Wales,Australia,-33.8688,151.2093,2020-08-25,3997,52,2994,AUS,jhu
Northern Territory,Australia,-12.4634,130.8456,2020-08-25,33,0,31,AUS,jhu
Queensland,Australia,-27.4698,153.0251,2020-08-25,1107,6,1083,AUS,jhu
South Australia,Australia,-34.9285,138.6007,2020-08-25,463,4,456,AUS,jhu
Tasmania,Australia,-42.8821,147.3272,2020-08-25,230,13,216,AUS,jhu
Victoria,Australia,-37.8136,144.9631,2020-08-25,18608,462,14572,AUS,jhu
Western Australia,Australia,-31.9505,115.8605,2020-08-25,653,9,636,AUS,jhu
,Austria,47.5162,14.5501,2020-08-25,25706,733,21888,AUT,jhu
,Azerbaijan,40.1431,47.5769,2020-08-25,35559,521,33190,AZE,jhu
,Bahamas,25.025885,-78.035889,2020-08-25,1765,29,227,BHS,jhu
,Bahrain,26.0275,50.55,2020-08-25,50076,186,46673,BHR,jhu
,Bangladesh,23.685,90.3563,2020-08-25,299628,4028,186756,BGD,jhu
,Barbados,13.1939,-59.5432,2020-08-25,164,7,132,BRB,jhu
,Belarus,53.7098,27.9534,2020-08-25,70727,652,69097,BLR,jhu
,Belgium,50.8333,4.469936,2020-08-25,82447,9996,18291,BEL,jhu
,Belize,17.1899,-88.4976,2020-08-25,730,10,48,BLZ,jhu
,Benin,9.3077,2.3158,2020-08-25,2115,39,1705,BEN,jhu
,Bhutan,27.5142,90.4336,2020-08-25,173,0,118,BTN,jhu
,Bolivia,-16.2902,-63.5887,2020-08-25,110999,4664,48875,BOL,jhu
,Bosnia and Herzegovina,43.9159,17.6791,2020-08-25,18326,560,12081,BIH,jhu
,Botswana,-22.3285,24.6849,2020-08-25,1562,3,199,BWA,jhu
,Brazil,-14.235,-51.9253,2020-08-25,3669995,116580,3032551,BRA,jhu
,Brunei,4.5353,114.7277,2020-08-25,144,3,139,BRN,jhu
,Bulgaria,42.7339,25.4858,2020-08-25,15589,572,10601,BGR,jhu
,Burkina Faso,12.2383,-1.5616,2020-08-25,1338,55,1050,BFA,jhu
,Burma,21.9162,95.956,2020-08-25,504,6,341,MMR,jhu
,Burundi,-3.3731,29.9189,2020-08-25,430,1,345,BDI,jhu
,Cabo Verde,16.5388,-23.0418,2020-08-25,3568,37,2673,CPV,jhu
,Cambodia,11.55,104.9167,2020-08-25,273,0,264,KHM,jhu
,Cameroon,3.848,11.5021,2020-08-25,18973,410,16540,CMR,jhu
,Central African Republic,6.6111,20.9394,2020-08-25,4691,61,1773,CAF,jhu
,Chad,15.4542,18.7322,2020-08-25,995,77,871,TCD,jhu
,Chile,-35.6751,-71.543,2020-08-25,400985,10958,374463,CHL,jhu
Anhui,China,31.8257,117.2264,2020-08-25,991,6,985,CHN,jhu
Beijing,China,40.1824,116.4142,2020-08-25,935,9,926,CHN,jhu
Chongqing,China,30.0572,107.874,2020-08-25,583,6,577,CHN,jhu
Fujian,China,26.0789,117.9874,2020-08-25,375,1,365,CHN,jhu
Gansu,China,35.7518,104.2861,2020-08-25,169,2,167,CHN,jhu
Guangdong,China,23.3417,113.4244,2020-08-25,1734,8,1704,CHN,jhu
Guangxi,China,23.8298,108.7881,2020-08-25,255,2,253,CHN,jhu
Guizhou,China,26.8154,106.8748,2020-08-25,147,2,145,CHN,jhu
Hainan,China,19.1959,109.7453,2020-08-25,171,6,165,CHN,jhu
Heilongjiang,China,47.862,127.7615,2020-08-25,948,13,934,CHN,jhu
Hong Kong,China,22.3,114.2,2020-08-25,4710,78,4108,CHN,jhu
Hubei,China,30.9756,112.2707,2020-08-25,68139,4512,63626,CHN,jhu
Hunan,China,27.6104,111.7088,2020-08-25,1019,4,1015,CHN,jhu
Inner Mongolia,China,44.0935,113.9448,2020-08-25,260,1,257,CHN,jhu
Jiangsu,China,32.9711,119.455,2020-08-25,665,0,656,CHN,jhu
Jiangxi,China,27.614,115.7221,2020-08-25,935,1,931,CHN,jhu
Jilin,China,43.6661,126.1923,2020-08-25,157,2,155,CHN,jhu
Liaoning,China,41.2956,122.6085,2020-08-25,262,2,254,CHN,jhu
Macau,China,22.1667,113.55,2020-08-25,46,0,46,CHN,jhu
Ningxia,China,37.2692,106.1655,2020-08-25,75,0,75,CHN,jhu
Qinghai,China,35.7452,95.9956,2020-08-25,18,0,18,CHN,jhu
Shaanxi,China,35.1917,108.8701,2020-08-25,364,3,349,CHN,jhu
Shandong,China,36.3427,118.1498,2020-08-25,831,7,801,CHN,jhu
Shanghai,China,31.202,121.4491,2020-08-25,886,7,805,CHN,jhu
Shanxi,China,37.5777,112.2922,2020-08-25,202,0,201,CHN,jhu
Sichuan,China,30.6171,102.7103,2020-08-25,640,3,617,CHN,jhu
Tianjin,China,39.3054,117.323,2020-08-25,220,3,203,CHN,jhu
Tibet,China,31.6927,88.0924,2020-08-25,1,0,1,CHN,jhu
Xinjiang,China,41.1129,85.2401,2020-08-25,902,3,775,CHN,jhu
Yunnan,China,24.974,101.487,2020-08-25,199,2,189,CHN,jhu
Zhejiang,China,29.1832,120.0934,2020-08-25,1277,1,1268,CHN,jhu
,Colombia,4.5709,-74.2973,2020-08-25,562113,17889,395463,COL,jhu
,Comoros,-11.6455,43.3333,2020-08-25,417,7,399,COM,jhu
,Congo (Brazzaville),-0.228,15.8277,2020-08-25,3979,78,1742,COG,jhu
,Congo (Kinshasa),-4.0383,21.7587,2020-08-25,9891,251,8972,COD,jhu
,Costa Rica,9.7489,-83.7534,2020-08-25,35305,376,13073,CRI,jhu
,Cote d'Ivoire,7.54,-5.5471,2020-08-25,17562,114,15908,CIV,jhu
,Croatia,45.1,15.2,2020-08-25,8530,175,6124,HRV,jhu
,Cuba,21.521757,-77.78116700000002,2020-08-25,3744,91,3102,CUB,jhu
,Cyprus,35.1264,33.4299,2020-08-25,1474,20,935,CYP,jhu
,Czechia,49.8175,15.473,2020-08-25,22548,416,16662,CZE,jhu
Faroe Islands,Denmark,61.8926,-6.9118,2020-08-25,411,0,344,DNK,jhu
Greenland,Denmark,71.7069,-42.6043,2020-08-25,14,0,14,DNK,jhu
,Denmark,56.2639,9.5018,2020-08-25,16480,623,14465,DNK,jhu
,Diamond Princess,0.0,0.0,2020-08-25,712,13,651,cruise,jhu
,Djibouti,11.8251,42.5903,2020-08-25,5383,60,5282,DJI,jhu
,Dominica,15.415,-61.371,2020-08-25,20,0,18,DMA,jhu
,Dominican Republic,18.7357,-70.1627,2020-08-25,92217,1585,62460,DOM,jhu
,Ecuador,-1.8312,-78.1834,2020-08-25,109030,6368,95025,ECU,jhu
,Egypt,26.820553000000004,30.802498,2020-08-25,97619,5298,67717,EGY,jhu
,El Salvador,13.7942,-88.8965,2020-08-25,24986,678,12717,SLV,jhu
,Equatorial Guinea,1.6508,10.2679,2020-08-25,4926,83,3795,GNQ,jhu
,Eritrea,15.1794,39.7823,2020-08-25,315,0,276,ERI,jhu
,Estonia,58.5953,25.0136,2020-08-25,2294,64,2038,EST,jhu
,Eswatini,-26.5225,31.4659,2020-08-25,4327,86,2959,SWZ,jhu
,Ethiopia,9.145,40.4897,2020-08-25,43688,709,15796,ETH,jhu
,Fiji,-17.7134,178.065,2020-08-25,28,1,23,FJI,jhu
,Finland,61.92411,25.748151,2020-08-25,7981,335,7100,FIN,jhu
French Guiana,France,3.9339,-53.1258,2020-08-25,8904,56,8399,FRA,jhu
French Polynesia,France,-17.6797,149.4068,2020-08-25,372,0,148,FRA,jhu
Guadeloupe,France,16.265,-61.551,2020-08-25,935,15,289,FRA,jhu
Martinique,France,14.6415,-61.0242,2020-08-25,464,16,98,FRA,jhu
Mayotte,France,-12.8275,45.166244,2020-08-25,3237,39,2964,FRA,jhu
New Caledonia,France,-20.904305,165.618042,2020-08-25,23,0,23,FRA,jhu
Reunion,France,-21.1151,55.5364,2020-08-25,1292,6,692,FRA,jhu
Saint Barthelemy,France,17.9,-62.8333,2020-08-25,17,0,9,FRA,jhu
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-08-25,5,0,1,FRA,jhu
St Martin,France,18.0708,-63.0501,2020-08-25,198,5,52,FRA,jhu
,France,46.2276,2.2137,2020-08-25,270455,30412,73082,FRA,jhu
,Gabon,-0.8037,11.6094,2020-08-25,8409,53,6959,GAB,jhu
,Gambia,13.4432,-15.3101,2020-08-25,2686,90,601,GMB,jhu
,Georgia,42.3154,43.3569,2020-08-25,1429,19,1150,GEO,jhu
,Germany,51.165691,10.451526,2020-08-25,237583,9281,210333,DEU,jhu
,Ghana,7.9465,-1.0232,2020-08-25,43717,270,41843,GHA,jhu
,Greece,39.0742,21.8243,2020-08-25,8987,243,1347,GRC,jhu
,Grenada,12.1165,-61.679,2020-08-25,24,0,24,GRD,jhu
,Guatemala,15.7835,-90.2308,2020-08-25,69651,2630,57891,GTM,jhu
,Guinea,9.9456,-9.6966,2020-08-25,9128,57,8040,GIN,jhu
,Guinea-Bissau,11.8037,-15.1804,2020-08-25,2149,33,1015,GNB,jhu
,Guyana,4.860416000000002,-58.93018000000001,2020-08-25,1060,31,523,GUY,jhu
,Haiti,18.9712,-72.2852,2020-08-25,8112,196,5624,HTI,jhu
,Holy See,41.9029,12.4534,2020-08-25,12,0,12,VAT,jhu
,Honduras,15.2,-86.2419,2020-08-25,55877,1703,9124,HND,jhu
,Hungary,47.1625,19.5033,2020-08-25,5215,614,3716,HUN,jhu
,Iceland,64.9631,-19.0208,2020-08-25,2077,10,1953,ISL,jhu
,India,20.593684,78.96288,2020-08-25,3224547,59357,2458339,IND,jhu
,Indonesia,-0.7893,113.9213,2020-08-25,157859,6858,112867,IDN,jhu
,Iran,32.427908,53.68804599999999,2020-08-25,363363,20901,313058,IRN,jhu
,Iraq,33.223191,43.679291,2020-08-25,211947,6596,153761,IRQ,jhu
,Ireland,53.1424,-7.6921,2020-08-25,28201,1777,23364,IRL,jhu
,Israel,31.046051,34.851612,2020-08-25,106460,859,83822,ISR,jhu
,Italy,41.87194,12.56738,2020-08-25,261174,35445,206015,ITA,jhu
,Jamaica,18.1096,-77.2975,2020-08-25,1732,19,840,JAM,jhu
,Japan,36.204824,138.252924,2020-08-25,63888,1219,50092,JPN,jhu
,Jordan,31.24,36.51,2020-08-25,1716,14,1344,JOR,jhu
,Kazakhstan,48.0196,66.9237,2020-08-25,105075,1523,93990,KAZ,jhu
,Kenya,-0.0236,37.9062,2020-08-25,32803,559,19055,KEN,jhu
,"Korea, South",35.90775700000001,127.766922,2020-08-25,18265,312,14368,KOR,jhu
,Kosovo,42.602636,20.902977,2020-08-25,12683,488,8788,RKS,jhu
,Kuwait,29.31166,47.481766,2020-08-25,81573,519,73402,KWT,jhu
,Kyrgyzstan,41.20438,74.766098,2020-08-25,43245,1057,36925,KGZ,jhu
,Laos,19.85627,102.495496,2020-08-25,22,0,21,LAO,jhu
,Latvia,56.8796,24.6032,2020-08-25,1342,33,1135,LVA,jhu
,Lebanon,33.8547,35.8623,2020-08-25,13687,138,3723,LBN,jhu
,Lesotho,-29.61,28.2336,2020-08-25,1049,30,472,LSO,jhu
,Liberia,6.4280550000000005,-9.429499,2020-08-25,1295,82,821,LBR,jhu
,Libya,26.3351,17.228331,2020-08-25,11281,203,1112,LBY,jhu
,Liechtenstein,47.14,9.55,2020-08-25,102,1,94,LIE,jhu
,Lithuania,55.1694,23.8813,2020-08-25,2694,85,1785,LTU,jhu
,Luxembourg,49.8153,6.1296,2020-08-25,7838,124,7114,LUX,jhu
,MS Zaandam,0.0,0.0,2020-08-25,9,2,0,cruise,jhu
,Madagascar,-18.766947,46.869107,2020-08-25,14475,178,13492,MDG,jhu
,Malawi,-13.2543,34.3015,2020-08-25,5423,170,3066,MWI,jhu
,Malaysia,4.210483999999999,101.975766,2020-08-25,9285,125,8971,MYS,jhu
,Maldives,3.2028,73.2207,2020-08-25,7047,28,4439,MDV,jhu
,Mali,17.570692,-3.996166000000001,2020-08-25,2713,125,2041,MLI,jhu
,Malta,35.9375,14.3754,2020-08-25,1705,10,1029,MLT,jhu
,Mauritania,21.0079,-10.9408,2020-08-25,6960,158,6321,MRT,jhu
,Mauritius,-20.348404,57.552152,2020-08-25,348,10,335,MUS,jhu
,Mexico,23.6345,-102.5528,2020-08-25,568621,61450,469206,MEX,jhu
,Moldova,47.4116,28.3699,2020-08-25,34358,960,23869,MDA,jhu
,Monaco,43.7333,7.4167,2020-08-25,154,4,116,MCO,jhu
,Mongolia,46.8625,103.8467,2020-08-25,300,0,289,MNG,jhu
,Montenegro,42.708678000000006,19.37439,2020-08-25,4444,87,3480,MNE,jhu
,Morocco,31.7917,-7.0926,2020-08-25,54528,955,38293,MAR,jhu
,Namibia,-22.9576,18.4904,2020-08-25,6160,57,2732,NAM,jhu
,Nepal,28.1667,84.25,2020-08-25,33533,164,19119,NPL,jhu
Aruba,Netherlands,12.5211,-69.9683,2020-08-25,1670,8,565,NLD,jhu
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-08-25,13,0,7,NLD,jhu
Curacao,Netherlands,12.1696,-68.99,2020-08-25,49,1,34,NLD,jhu
Sint Maarten,Netherlands,18.0425,-63.0548,2020-08-25,408,17,147,NLD,jhu
,Netherlands,52.1326,5.2913,2020-08-25,67543,6207,0,NLD,jhu
,New Zealand,-40.9006,174.886,2020-08-25,1695,22,1539,NZL,jhu
,Nicaragua,12.865416,-85.207229,2020-08-25,4494,137,2913,NIC,jhu
,Niger,17.607789,8.081666,2020-08-25,1173,69,1084,NER,jhu
,Nigeria,9.082,8.6753,2020-08-25,52800,1007,39964,NGA,jhu
,North Macedonia,41.6086,21.7453,2020-08-25,13799,573,10210,MKD,jhu
,Norway,60.472,8.4689,2020-08-25,10454,264,9150,NOR,jhu
,Oman,21.512583,55.92325500000001,2020-08-25,84652,642,79147,OMN,jhu
,Pakistan,30.3753,69.3451,2020-08-25,293711,6255,278425,PAK,jhu
,Panama,8.538,-80.7821,2020-08-25,88381,1919,62759,PAN,jhu
,Papua New Guinea,-6.314993,143.95555,2020-08-25,419,4,232,PNG,jhu
,Paraguay,-23.4425,-58.4438,2020-08-25,14228,231,7883,PRY,jhu
,Peru,-9.19,-75.0152,2020-08-25,600438,27813,414577,PER,jhu
,Philippines,12.879721,121.774017,2020-08-25,197164,3038,132396,PHL,jhu
,Poland,51.9194,19.1451,2020-08-25,63073,1977,42784,POL,jhu
,Portugal,39.3999,-8.2245,2020-08-25,55912,1805,41021,PRT,jhu
,Qatar,25.3548,51.1839,2020-08-25,117498,194,114318,QAT,jhu
,Romania,45.9432,24.9668,2020-08-25,80390,3367,35816,ROU,jhu
,Russia,61.52401,105.318756,2020-08-25,963655,16524,777960,RUS,jhu
,Rwanda,-1.9403,29.8739,2020-08-25,3537,15,1806,RWA,jhu
,Saint Kitts and Nevis,17.357822,-62.782998,2020-08-25,17,0,17,KNA,jhu
,Saint Lucia,13.9094,-60.9789,2020-08-25,26,0,25,LCA,jhu
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-08-25,58,0,57,VCT,jhu
,San Marino,43.9424,12.4578,2020-08-25,710,42,658,SMR,jhu
,Sao Tome and Principe,0.1864,6.6131,2020-08-25,892,15,833,STP,jhu
,Saudi Arabia,23.885942,45.079162,2020-08-25,309768,3722,283932,SAU,jhu
,Senegal,14.4974,-14.4524,2020-08-25,13056,274,8715,SEN,jhu
,Serbia,44.0165,21.0059,2020-08-25,30820,705,0,SRB,jhu
,Seychelles,-4.6796,55.492,2020-08-25,136,0,127,SYC,jhu
,Sierra Leone,8.460555000000001,-11.779889,2020-08-25,2001,69,1569,SLE,jhu
,Singapore,1.2833,103.8333,2020-08-25,56435,27,54816,SGP,jhu
,Slovakia,48.669,19.699,2020-08-25,3452,33,2167,SVK,jhu
,Slovenia,46.1512,14.9955,2020-08-25,2686,133,2139,SVN,jhu
,Somalia,5.152149,46.199616,2020-08-25,3275,95,2443,SOM,jhu
,South Africa,-30.5595,22.9375,2020-08-25,613017,13308,520381,ZAF,jhu
,South Sudan,6.877000000000002,31.307,2020-08-25,2507,47,1290,SSD,jhu
,Spain,40.463667,-3.74922,2020-08-25,412553,28924,150376,ESP,jhu
,Sri Lanka,7.873054,80.77179699999998,2020-08-25,2971,12,2816,LKA,jhu
,Sudan,12.8628,30.2176,2020-08-25,12974,819,6557,SDN,jhu
,Suriname,3.9193,-56.0278,2020-08-25,3698,61,2818,SUR,jhu
,Sweden,60.128161,18.643501,2020-08-25,83578,5816,0,SWE,jhu
,Switzerland,46.8182,8.2275,2020-08-25,40262,2002,34400,CHE,jhu
,Taiwan*,23.7,121.0,2020-08-25,487,7,457,TWN,jhu
,Tajikistan,38.861,71.2761,2020-08-25,8379,67,7179,TJK,jhu
,Tanzania,-6.369028,34.888822,2020-08-25,509,21,183,TZA,jhu
,Thailand,15.870032,100.992541,2020-08-25,3402,58,3229,THA,jhu
,Togo,8.6195,0.8248,2020-08-25,1309,27,919,TGO,jhu
,Trinidad and Tobago,10.6918,-61.2225,2020-08-25,1252,15,178,TTO,jhu
,Tunisia,33.886917,9.537499,2020-08-25,3069,71,1456,TUN,jhu
,Turkey,38.9637,35.2433,2020-08-25,261194,6163,238795,TUR,jhu
,US,40.0,-100.0,2020-08-25,5777710,178486,2053699,USA,jhu
,Uganda,1.373333,32.290275,2020-08-25,2426,25,1267,UGA,jhu
,Ukraine,48.3794,31.1656,2020-08-25,110949,2362,54657,UKR,jhu
,United Arab Emirates,23.424076,53.847818,2020-08-25,67621,377,58754,ARE,jhu
Anguilla,United Kingdom,18.2206,-63.0686,2020-08-25,3,0,3,GBR,jhu
Bermuda,United Kingdom,32.3078,-64.7505,2020-08-25,168,9,151,GBR,jhu
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-08-25,26,1,8,GBR,jhu
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-08-25,205,1,202,GBR,jhu
Channel Islands,United Kingdom,49.3723,-2.3644,2020-08-25,620,48,545,GBR,jhu
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-08-25,13,0,13,GBR,jhu
Gibraltar,United Kingdom,36.1408,-5.3536,2020-08-25,256,0,203,GBR,jhu
Isle of Man,United Kingdom,54.2361,-4.5481,2020-08-25,336,24,312,GBR,jhu
Montserrat,United Kingdom,16.742498,-62.187366,2020-08-25,13,1,12,GBR,jhu
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-08-25,383,2,102,GBR,jhu
,United Kingdom,55.3781,-3.4360000000000004,2020-08-25,327798,41449,0,GBR,jhu
,Uruguay,-32.5228,-55.7658,2020-08-25,1536,43,1309,URY,jhu
,Uzbekistan,41.377491,64.585262,2020-08-25,39641,284,35869,UZB,jhu
,Venezuela,6.4238,-66.5897,2020-08-25,41158,343,32015,VEN,jhu
,Vietnam,14.058324,108.277199,2020-08-25,1029,27,592,VNM,jhu
,West Bank and Gaza,31.9522,35.2332,2020-08-25,19678,133,13162,PSE,jhu
,Western Sahara,24.2155,-12.8858,2020-08-25,10,1,8,ESH,jhu
,Yemen,15.552727,48.516388,2020-08-25,1924,557,1091,YEM,jhu
,Zambia,-13.133897,27.849332,2020-08-25,11285,282,10400,ZMB,jhu
,Zimbabwe,-19.015438,29.154857,2020-08-25,6196,166,4961,ZWE,jhu
,Afghanistan,33.93911,67.709953,2020-08-26,38113,1401,29042,AFG,jhu
,Albania,41.1533,20.1683,2020-08-26,8927,263,4633,ALB,jhu
,Algeria,28.0339,1.6596,2020-08-26,42619,1465,29886,DZA,jhu
,Andorra,42.5063,1.5218,2020-08-26,1098,53,893,AND,jhu
,Angola,-11.2027,17.8739,2020-08-26,2332,103,977,AGO,jhu
,Antigua and Barbuda,17.0608,-61.7964,2020-08-26,94,3,89,ATG,jhu
,Argentina,-38.4161,-63.6167,2020-08-26,370188,7839,268801,ARG,jhu
,Armenia,40.0691,45.0382,2020-08-26,43067,861,36726,ARM,jhu
Australian Capital Territory,Australia,-35.4735,149.0124,2020-08-26,113,3,110,AUS,jhu
New South Wales,Australia,-33.8688,151.2093,2020-08-26,4006,52,2994,AUS,jhu
Northern Territory,Australia,-12.4634,130.8456,2020-08-26,33,0,31,AUS,jhu
Queensland,Australia,-27.4698,153.0251,2020-08-26,1110,6,1083,AUS,jhu
South Australia,Australia,-34.9285,138.6007,2020-08-26,463,4,456,AUS,jhu
Tasmania,Australia,-42.8821,147.3272,2020-08-26,230,13,216,AUS,jhu
Victoria,Australia,-37.8136,144.9631,2020-08-26,18714,485,14572,AUS,jhu
Western Australia,Australia,-31.9505,115.8605,2020-08-26,653,9,637,AUS,jhu
,Austria,47.5162,14.5501,2020-08-26,26033,733,22145,AUT,jhu
,Azerbaijan,40.1431,47.5769,2020-08-26,35707,522,33281,AZE,jhu
,Bahamas,25.025885,-78.035889,2020-08-26,1765,29,227,BHS,jhu
,Bahrain,26.0275,50.55,2020-08-26,50393,186,47049,BHR,jhu
,Bangladesh,23.685,90.3563,2020-08-26,302147,4082,190183,BGD,jhu
,Barbados,13.1939,-59.5432,2020-08-26,165,7,139,BRB,jhu
,Belarus,53.7098,27.9534,2020-08-26,70974,657,69378,BLR,jhu
,Belgium,50.8333,4.469936,2020-08-26,83030,9879,18331,BEL,jhu
,Belize,17.1899,-88.4976,2020-08-26,760,11,54,BLZ,jhu
,Benin,9.3077,2.3158,2020-08-26,2145,40,1738,BEN,jhu
,Bhutan,27.5142,90.4336,2020-08-26,173,0,118,BTN,jhu
,Bolivia,-16.2902,-63.5887,2020-08-26,112094,4726,50397,BOL,jhu
,Bosnia and Herzegovina,43.9159,17.6791,2020-08-26,18609,571,12336,BIH,jhu
,Botswana,-22.3285,24.6849,2020-08-26,1562,3,199,BWA,jhu
,Brazil,-14.235,-51.9253,2020-08-26,3717156,117665,3082447,BRA,jhu
,Brunei,4.5353,114.7277,2020-08-26,144,3,139,BRN,jhu
,Bulgaria,42.7339,25.4858,2020-08-26,15751,586,10750,BGR,jhu
,Burkina Faso,12.2383,-1.5616,2020-08-26,1352,55,1058,BFA,jhu
,Burma,21.9162,95.956,2020-08-26,580,6,345,MMR,jhu
,Burundi,-3.3731,29.9189,2020-08-26,430,1,345,BDI,jhu
,Cabo Verde,16.5388,-23.0418,2020-08-26,3630,38,2713,CPV,jhu
,Cambodia,11.55,104.9167,2020-08-26,273,0,264,KHM,jhu
,Cameroon,3.848,11.5021,2020-08-26,18973,410,16540,CMR,jhu
,Central African Republic,6.6111,20.9394,2020-08-26,4698,61,1778,CAF,jhu
,Chad,15.4542,18.7322,2020-08-26,998,77,873,TCD,jhu
,Chile,-35.6751,-71.543,2020-08-26,402365,10990,376268,CHL,jhu
Anhui,China,31.8257,117.2264,2020-08-26,991,6,985,CHN,jhu
Beijing,China,40.1824,116.4142,2020-08-26,935,9,926,CHN,jhu
Chongqing,China,30.0572,107.874,2020-08-26,583,6,577,CHN,jhu
Fujian,China,26.0789,117.9874,2020-08-26,375,1,366,CHN,jhu
Gansu,China,35.7518,104.2861,2020-08-26,169,2,167,CHN,jhu
Guangdong,China,23.3417,113.4244,2020-08-26,1734,8,1706,CHN,jhu
Guangxi,China,23.8298,108.7881,2020-08-26,255,2,253,CHN,jhu
Guizhou,China,26.8154,106.8748,2020-08-26,147,2,145,CHN,jhu
Hainan,China,19.1959,109.7453,2020-08-26,171,6,165,CHN,jhu
Heilongjiang,China,47.862,127.7615,2020-08-26,948,13,934,CHN,jhu
Hong Kong,China,22.3,114.2,2020-08-26,4734,79,4161,CHN,jhu
Hubei,China,30.9756,112.2707,2020-08-26,68139,4512,63626,CHN,jhu
Hunan,China,27.6104,111.7088,2020-08-26,1019,4,1015,CHN,jhu
Inner Mongolia,China,44.0935,113.9448,2020-08-26,260,1,257,CHN,jhu
Jiangsu,China,32.9711,119.455,2020-08-26,665,0,657,CHN,jhu
Jiangxi,China,27.614,115.7221,2020-08-26,935,1,932,CHN,jhu
Jilin,China,43.6661,126.1923,2020-08-26,157,2,155,CHN,jhu
Liaoning,China,41.2956,122.6085,2020-08-26,262,2,254,CHN,jhu
Macau,China,22.1667,113.55,2020-08-26,46,0,46,CHN,jhu
Ningxia,China,37.2692,106.1655,2020-08-26,75,0,75,CHN,jhu
Qinghai,China,35.7452,95.9956,2020-08-26,18,0,18,CHN,jhu
Shaanxi,China,35.1917,108.8701,2020-08-26,364,3,353,CHN,jhu
Shandong,China,36.3427,118.1498,2020-08-26,831,7,801,CHN,jhu
Shanghai,China,31.202,121.4491,2020-08-26,888,7,807,CHN,jhu
Shanxi,China,37.5777,112.2922,2020-08-26,202,0,201,CHN,jhu
Sichuan,China,30.6171,102.7103,2020-08-26,644,3,619,CHN,jhu
Tianjin,China,39.3054,117.323,2020-08-26,220,3,203,CHN,jhu
Tibet,China,31.6927,88.0924,2020-08-26,1,0,1,CHN,jhu
Xinjiang,China,41.1129,85.2401,2020-08-26,902,3,792,CHN,jhu
Yunnan,China,24.974,101.487,2020-08-26,199,2,189,CHN,jhu
Zhejiang,China,29.1832,120.0934,2020-08-26,1277,1,1268,CHN,jhu
,Colombia,4.5709,-74.2973,2020-08-26,572243,18184,407114,COL,jhu
,Comoros,-11.6455,43.3333,2020-08-26,417,7,399,COM,jhu
,Congo (Brazzaville),-0.228,15.8277,2020-08-26,3979,78,1742,COG,jhu
,Congo (Kinshasa),-4.0383,21.7587,2020-08-26,9912,254,8987,COD,jhu
,Costa Rica,9.7489,-83.7534,2020-08-26,36307,386,13317,CRI,jhu
,Cote d'Ivoire,7.54,-5.5471,2020-08-26,17603,114,15941,CIV,jhu
,Croatia,45.1,15.2,2020-08-26,8888,175,6362,HRV,jhu
,Cuba,21.521757,-77.78116700000002,2020-08-26,3759,92,3159,CUB,jhu
,Cyprus,35.1264,33.4299,2020-08-26,1484,20,935,CYP,jhu
,Czechia,49.8175,15.473,2020-08-26,22951,418,16954,CZE,jhu
Faroe Islands,Denmark,61.8926,-6.9118,2020-08-26,411,0,357,DNK,jhu
Greenland,Denmark,71.7069,-42.6043,2020-08-26,14,0,14,DNK,jhu
,Denmark,56.2639,9.5018,2020-08-26,16537,623,14603,DNK,jhu
,Diamond Princess,0.0,0.0,2020-08-26,712,13,651,cruise,jhu
,Djibouti,11.8251,42.5903,2020-08-26,5383,60,5297,DJI,jhu
,Dominica,15.415,-61.371,2020-08-26,20,0,18,DMA,jhu
,Dominican Republic,18.7357,-70.1627,2020-08-26,92557,1613,63478,DOM,jhu
,Ecuador,-1.8312,-78.1834,2020-08-26,110549,6410,95097,ECU,jhu
,Egypt,26.820553000000004,30.802498,2020-08-26,97825,5317,68713,EGY,jhu
,El Salvador,13.7942,-88.8965,2020-08-26,25140,687,13046,SLV,jhu
,Equatorial Guinea,1.6508,10.2679,2020-08-26,4928,83,3798,GNQ,jhu
,Eritrea,15.1794,39.7823,2020-08-26,315,0,276,ERI,jhu
,Estonia,58.5953,25.0136,2020-08-26,2311,64,2054,EST,jhu
,Eswatini,-26.5225,31.4659,2020-08-26,4387,88,3078,SWZ,jhu
,Ethiopia,9.145,40.4897,2020-08-26,45221,725,16311,ETH,jhu
